ad_id,date,spend,revenue,impressions,clicks,purchases,headline,body,media_type,aspect_ratio,category,labels
ad_00154,2023-03,77.26,726.26,6479,81,2,bibs for every pedal,Built to pedal. 29 Premium bibs.,image,4:5,gravel,img_bibs:Image|bibs:Noun|pedal:Verb|ride in comfort:Phrase
ad_00155,2023-03,321.3,969.56,12614,76,1,vest 18 for every shred,"Engineered for performance on every terrain. 21 Our vest is designed to help you shred with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,1:1,mountain,img_vest:Image|vest:Noun
ad_00156,2023-03,192.06,447.0,23285,169,2,kit for every layer,"Engineered for performance on every terrain. Our kit is designed to help you 22 layer with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,9:16,casual,img_kit:Image|layer:Verb
ad_00157,2023-03,158.02,467.12,29019,288,5,new kit collection,Our kit 7 lets you gear better.,video,9:16,sale,vid_kit:Video|kit:Noun|new arrivals:Phrase
ad_00158,2023-03,246.87,447.01,25210,158,2,premium armwarmers built to sprint,Built to sprint. Premium armwarmers.,video,9:16,gravel,vid_armwarmers:Video|armwarmers:Noun|sprint:Verb|adventure awaits:Phrase
ad_00159,2023-03,256.1,1287.59,9608,82,2,the shell you need to shred,"Built 3 for the long haul. Our premium shell combines technical fabrics with a refined fit so you can shred harder and go further, no matter what the forecast brings this season.",image,4:5,casual,img_shell:Image|shell:Noun
ad_00160,2023-03,66.01,220.66,31628,268,4,17 jacket for every race,Built to race. Premium jacket.,image,9:16,adult,img_jacket:Image|race:Verb
ad_00161,2023-03,314.23,2935.1,9496,119,3,the kit 26 you need to shred,Built to shred. Premium kit.,image,4:5,adult,img_kit:Image|kit:Noun|shred:Verb|your spring wardrobe:Phrase
ad_00162,2023-03,159.68,681.61,11536,97,2,descend further in our shell,Our shell lets you 7 descend better.,video,4:5,sale,vid_shell:Video|shell:Noun|descend:Verb
ad_00163,2023-03,167.19,390.13,25383,131,2,premium vest built to descend,Built to descend. Premium vest.,video,4:5,mountain,vid_vest:Video|vest:Noun|trail tested:Phrase
ad_00164,2023-03,292.22,537.38,19309,143,3,armwarmers for every conquer,conquer further in our new armwarmers.,video,1:1,casual,vid_armwarmers:Video|armwarmers:Noun|conquer:Verb|new arrivals:Phrase
ad_00165,2023-03,299.51,1253.32,35542,536,14,premium bibs built to ride,Ride ready. Try our bibs today.,image,9:16,adventure,img_bibs:Image|bibs:Noun|ride:Verb
ad_00166,2023-03,270.31,767.72,20791,142,2,tights for every pedal,Ride ready. Try our tights today.,image,9:16,casual,img_tights:Image|pedal:Verb|gravel ready:Phrase
ad_00167,2023-03,87.93,197.02,36579,225,2,the armwarmers you need to explore,explore further in our new armwarmers.,image,9:16,mountain,img_armwarmers:Image|armwarmers:Noun|new arrivals:Phrase
ad_00168,2023-03,130.94,447.9,20672,176,4,new tights collection,Ride ready. Try our tights today. ❄️,image,1:1,adult,img_tights:Image|tights:Noun
ad_00169,2023-03,136.42,601.21,21177,153,3,kit for every cruise,Built to cruise. Premium kit.,image,1:1,casual,img_kit:Image|kit:Noun|gear up for summer:Phrase
ad_00170,2023-03,119.39,504.65,16252,231,6,2 premium jacket built to gear,"Lightweight and breathable, this jacket keeps you comfortable from the first pedal stroke to the last. Designed for riders who gear in all conditions and demand the very best from their gear.",image,9:16,adventure,img_jacket:Image|jacket:Noun|gear:Verb
ad_00171,2023-03,144.69,1121.18,28704,273,6,premium kit built 23 to shred,"Engineered for performance on every terrain. Our kit is designed to 9 help you shred with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,4:5,casual,img_kit:Image|shred:Verb|built to last:Phrase
ad_00172,2023-03,108.43,209.65,19479,127,2,shred further 4 in our shorts,"Built for the long haul. Our premium shorts combines technical fabrics with a refined fit so you can shred harder and go further, no matter what the forecast brings this season.",video,1:1,mountain,vid_shorts:Video|your spring wardrobe:Phrase
ad_00173,2023-03,235.69,1344.08,7426,68,2,bibs for every climb,Our bibs lets you climb better.,image,4:5,accessories,img_bibs:Image|bibs:Noun|climb:Verb|adventure awaits:Phrase
ad_00174,2023-03,224.96,926.89,25421,254,5,premium shell built to pedal,"Engineered for 2 performance on every terrain. Our shell is designed to help you pedal with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,1:1,adult,img_shell:Image|ride in comfort:Phrase
ad_00175,2023-03,65.22,301.84,34167,288,5,jacket for 23 every train,train further in our new jacket.,image,9:16,adult,img_jacket:Image|jacket:Noun|train:Verb|built to last:Phrase
ad_00176,2023-03,216.81,554.44,9465,68,1,premium baselayer built to pedal,Ride ready. Try our baselayer today.,video,4:5,urban,vid_baselayer:Video|baselayer:Noun|pedal:Verb|adventure awaits:Phrase
ad_00177,2023-03,99.3,223.68,16381,110,1,jersey for every climb,"Lightweight and breathable, this jersey keeps you comfortable from the first pedal stroke to the last. Designed for riders who climb in all conditions and demand the very best from their gear. 🚴",image,1:1,urban,img_jersey:Image|climb:Verb
ad_00178,2023-03,205.75,1768.06,23598,271,6,the shorts you need to layer,Our shorts lets you layer better. 💪,image,4:5,adult,img_shorts:Image|shorts:Noun|gear up for summer:Phrase
ad_00179,2023-03,136.94,488.01,27742,197,3,premium kit built to shred,Our kit lets you shred better.,image,4:5,commute,img_kit:Image|kit:Noun|shred:Verb|race day ready:Phrase
ad_00180,2023-03,49.78,630.4,9022,172,7,sprint further in our socks,"Built for the long haul. Our premium socks combines technical fabrics with a refined fit so you can sprint harder and go further, no matter what the forecast brings this season. 🏔️",image,4:5,adventure,img_socks:Image|socks:Noun|your spring wardrobe:Phrase
ad_00181,2023-03,53.7,228.1,12900,99,2,push further in our gloves,Our 5 gloves lets you push better.,video,4:5,urban,vid_gloves:Video|gloves:Noun|push:Verb|lightweight layers:Phrase
ad_00182,2023-03,233.6,589.54,14026,119,2,2 new armwarmers collection,Our armwarmers lets you ride better.,video,1:1,urban,vid_armwarmers:Video|armwarmers:Noun|ride:Verb|gear up for summer:Phrase
ad_00183,2023-03,67.25,186.21,21809,136,2,new 25 tights collection,explore further in our new tights.,image,9:16,urban,img_tights:Image|tights:Noun|explore:Verb
ad_00184,2023-03,266.85,1664.09,31218,431,12,the cap you need to gear,Our cap lets 15 you gear better.,video,4:5,adventure,vid_cap:Video|cap:Noun|gear:Verb|race day ready:Phrase
ad_00185,2023-03,179.51,1060.34,17309,218,8,new baselayer collection,Built to pedal. 9 Premium baselayer.,video,4:5,adventure,vid_baselayer:Video|baselayer:Noun|pedal:Verb
ad_00186,2023-03,81.96,177.45,35609,193,2,new jacket collection,"Lightweight and breathable, this jacket keeps you comfortable from the first pedal stroke to the 23 last. Designed for riders who shred in all conditions and demand the very best from their gear.",image,1:1,mountain,img_jacket:Image|shred:Verb|built to last:Phrase
ad_00187,2023-03,175.48,1445.89,9090,103,2,train further in our vest,train further in our new vest. 💪,image,4:5,sale,img_vest:Image|vest:Noun|new arrivals:Phrase
ad_00188,2023-03,447.1,3319.71,6426,76,2,cap for every race,Ride ready. Try our cap today.,image,4:5,gravel,img_cap:Image|cap:Noun|gear up for summer:Phrase
ad_00189,2023-03,230.4,456.09,6671,61,1,the gloves you need to push,"Lightweight and breathable, this gloves keeps you comfortable from the first pedal stroke to the last. Designed for riders who push in all conditions and demand the very 3 best from their gear.",video,9:16,accessories,vid_gloves:Video|gear up for summer:Phrase
ad_00190,2023-03,261.57,1358.41,19648,187,5,the 2 vest you need to layer,Built to 7 layer. Premium vest.,video,1:1,sale,vid_vest:Video|vest:Noun|layer:Verb|cold weather essentials:Phrase
ad_00191,2023-03,136.46,496.1,10959,87,1,layer further in our vest,Ride 28 ready. Try our vest today.,image,1:1,commute,img_vest:Image|layer:Verb
ad_00192,2023-03,92.68,326.6,17028,153,3,armwarmers for every layer,12 Our armwarmers lets you layer better.,image,9:16,accessories,img_armwarmers:Image|layer:Verb
ad_00193,2023-03,269.8,1257.89,18147,199,5,13 shell for every layer,Ride ready. Try our shell today.,image,1:1,accessories,img_shell:Image|shell:Noun|layer:Verb|built to last:Phrase
ad_00194,2023-03,169.27,1112.25,14841,166,5,premium vest built to push,5 push further in our new vest.,image,1:1,gravel,img_vest:Image|vest:Noun|gear up for summer:Phrase
ad_00195,2023-03,118.82,170.63,8661,48,1,tights for every conquer,Ride ready. Try our tights today. 🌧️,video,9:16,urban,vid_tights:Video|tights:Noun|conquer:Verb|cold weather essentials:Phrase
ad_00196,2023-03,133.63,474.29,31913,175,2,premium gloves built to layer,"Lightweight and breathable, this gloves keeps you comfortable from the first pedal stroke to the last. Designed for riders who layer in all 29 conditions and demand the very best from their gear.",image,4:5,commute,img_gloves:Image|gloves:Noun
ad_00197,2023-03,467.29,1519.26,22306,230,4,premium wardrobe built to ride,"Lightweight and breathable, this wardrobe keeps you comfortable from the first pedal stroke to the last. Designed for riders who ride in all conditions and demand the very best 3 from their gear.",image,9:16,sale,img_wardrobe:Image
ad_00198,2023-03,168.56,436.41,15184,126,2,premium kit built to gear,Our kit lets you gear better.,image,9:16,accessories,img_kit:Image|kit:Noun|trail tested:Phrase
ad_00199,2023-03,178.41,619.32,32982,289,6,descend 26 further in our baselayer,descend further in our new baselayer.,image,9:16,adult,img_baselayer:Image|baselayer:Noun|descend:Verb|trail tested:Phrase
ad_00200,2023-03,232.39,478.52,17422,87,1,the wardrobe you need to train,Our wardrobe lets you train better.,image,1:1,commute,img_wardrobe:Image|train:Verb
ad_00201,2023-03,137.85,284.91,4048,26,0,new socks collection,Our socks lets you gear better. 💪,video,1:1,urban,vid_socks:Video|socks:Noun|gravel ready:Phrase
ad_00202,2023-03,221.45,623.49,18090,160,3,13 push further in our armwarmers,push further in our new armwarmers.,video,1:1,gravel,vid_armwarmers:Video|armwarmers:Noun
ad_00203,2023-03,241.98,954.17,16588,114,2,premium jersey built to race,Ride ready. Try our jersey today.,image,4:5,commute,img_jersey:Image
ad_00204,2023-03,79.32,162.38,14384,95,1,6 new socks collection,"Built for the long haul. Our premium socks combines technical fabrics with a refined fit so you can pedal harder and go further, no matter what the forecast brings this season.",video,9:16,accessories,vid_socks:Video|socks:Noun|pedal:Verb|trail tested:Phrase
ad_00205,2023-03,75.03,156.17,18559,126,2,new baselayer collection,gear further in our new baselayer. 🏔️,video,9:16,sale,vid_baselayer:Video|baselayer:Noun
ad_00206,2023-03,214.75,1615.44,6855,90,3,the gloves 4 you need to cruise,Ride ready. Try our gloves today.,image,1:1,adventure,img_gloves:Image|gloves:Noun|cruise:Verb
ad_00207,2023-03,143.57,97.02,23724,108,1,the armwarmers you need to conquer,"Built for the long haul. Our premium armwarmers combines technical fabrics with a refined fit so you can conquer harder and go further, no matter what the forecast brings this season.",video,9:16,urban,vid_armwarmers:Video|conquer:Verb
ad_00208,2023-03,166.12,832.28,12456,92,2,sprint further in our vest,sprint further 16 in our new vest.,image,9:16,road,img_vest:Image|vest:Noun
ad_00209,2023-03,205.88,1438.32,10599,132,4,gloves for 29 every cruise,Built to cruise. Premium gloves.,image,9:16,adventure,img_gloves:Image|gloves:Noun
ad_00210,2023-03,144.6,734.9,13395,101,1,train further in our jacket,Ride ready. 14 Try our jacket today.,image,4:5,mountain,img_jacket:Image|new arrivals:Phrase
ad_00211,2023-03,95.73,236.4,6698,38,0,baselayer 12 for every conquer,conquer further 12 in our new baselayer. 🔥,video,9:16,mountain,vid_baselayer:Video|baselayer:Noun|conquer:Verb
ad_00212,2023-03,894.06,2383.77,16121,139,2,the socks you need to pedal,pedal further in 24 our new socks.,video,1:1,accessories,vid_socks:Video|socks:Noun|pedal:Verb
ad_00213,2023-03,249.19,887.76,14700,129,2,new shorts collection,"Engineered for 12 performance on every terrain. Our shorts is designed to help you pedal with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,1:1,road,img_shorts:Image|shorts:Noun
ad_00214,2023-03,190.76,814.6,10427,73,1,the shorts you need to ride,"Built for the long haul. Our premium shorts combines technical fabrics with a refined fit so you can ride harder and go further, no matter what the forecast brings this season.",image,4:5,commute,img_shorts:Image|shorts:Noun|ride in comfort:Phrase
ad_00215,2023-03,155.26,643.41,9874,89,2,descend further in our armwarmers,descend 7 further in our new armwarmers.,video,1:1,sale,vid_armwarmers:Video|armwarmers:Noun|new arrivals:Phrase
ad_00216,2023-03,121.73,898.05,13364,170,5,the armwarmers you need to push,Our armwarmers lets you push better.,image,4:5,adult,img_armwarmers:Image|armwarmers:Noun|your spring wardrobe:Phrase
ad_00217,2023-03,60.66,119.76,19169,106,1,premium cap 24 built to descend,Our cap lets you descend better.,video,1:1,mountain,vid_cap:Video
ad_00218,2023-03,139.77,512.84,14216,73,1,kit for every layer,layer further in our new kit.,image,4:5,mountain,img_kit:Image|kit:Noun|cold weather essentials:Phrase
ad_00219,2023-03,323.96,660.17,9673,61,1,premium socks built to shred,"Built for the long haul. Our premium socks combines technical fabrics with a refined fit so you can shred harder and go further, no matter what the forecast brings this season.",image,4:5,commute,img_socks:Image|socks:Noun|shred:Verb
ad_00220,2023-03,387.01,914.83,11009,71,1,cap for every cruise,4 Built to cruise. Premium cap.,video,4:5,commute,vid_cap:Video|cap:Noun|cruise:Verb|cold weather essentials:Phrase
ad_00221,2023-03,293.58,1024.26,6770,62,1,new armwarmers collection,3 Built to conquer. Premium armwarmers.,video,1:1,accessories,vid_armwarmers:Video|armwarmers:Noun|trail tested:Phrase
ad_00222,2023-03,215.97,557.28,12693,97,2,16 jersey for every shred,Our jersey lets you shred better. 🌧️,video,9:16,gravel,vid_jersey:Video|jersey:Noun
ad_00223,2023-03,389.45,1939.39,9535,90,2,cruise further in our tights,Ride ready. 22 Try our tights today. 🏔️,image,1:1,gravel,img_tights:Image|tights:Noun|cruise:Verb
ad_00224,2023-03,191.16,729.82,10477,66,1,the armwarmers you 26 need to gear,Built to gear. Premium armwarmers. 🔥,video,4:5,urban,vid_armwarmers:Video|armwarmers:Noun
ad_00225,2023-03,173.51,658.23,17496,181,3,the shell you need to sprint,Our shell lets you sprint better.,image,4:5,casual,img_shell:Image|shell:Noun|sprint:Verb
ad_00226,2023-03,235.9,2240.91,5578,70,2,new 19 bibs collection,Ride ready. Try our bibs today.,image,4:5,sale,img_bibs:Image|bibs:Noun
ad_00227,2023-03,138.93,170.51,23998,137,2,jacket for every pedal,"Engineered for performance on every terrain. Our jacket is designed to help you pedal with total confidence, whether you are on a mountain pass or a city commute through changing weather.",video,9:16,casual,vid_jacket:Video|built to last:Phrase
ad_00228,2023-03,224.32,805.83,29044,275,5,premium shell built to sprint,Our shell lets you sprint better.,image,1:1,casual,img_shell:Image|shell:Noun|trail tested:Phrase
ad_00229,2023-03,410.71,1167.66,27824,202,4,vest 17 for every descend,"Built for the long haul. Our premium vest combines technical fabrics with a refined fit so you can descend harder and go further, no matter what the forecast brings this season.",video,4:5,casual,vid_vest:Video
